@relation german_credit-weka.filters.unsupervised.attribute.Discretize-O-B5-M-1.0-Rfirst-last

@attribute checking_status {no_checking,lt_0,from_0_lt_200,ge_200}
@attribute duration {le_17d6,from_17d6_le_31d2,gt_31d2}
@attribute credit_history {no_credits_or_all_paid,all_paid,existing_paid,delayed_previously,critical_or_other_existing_credit}
@attribute purpose {new_car,used_car,furniture_or_equipment,radio_or_tv,domestic_appliance,repairs,education,retraining,business,vacation,other}
@attribute credit_amount {le_38848d8,from_38848d8_le_7519d6,from_7519d6_le_11154d4,from_11154d4_le_14789d2,gt_14789d2}
@attribute savings_status {no_known_savings,lt_100,from_100_lt_500,from_500_lt_1000,ge_1000}
@attribute employment {unemployed,lt_1,from_1_lt_4,from_4_lt_7,ge_7}
@attribute installment_commitment {le_1d6,from_1d6_le_2d2,from_2d2_le_2d8,gt_2d8}
@attribute personal_status {male_div_or_sep,female_div_or_dep_or_mar,male_single,male_mar_or_wid,female_single}
@attribute other_parties {none,co_applicant,guarantor}
@attribute residence_since {le_1d6,from_1d6_le_2d2,from_2d2_le_2d8,gt_2d8}
@attribute property_magnitude {no_known_property,car,life_insurance,real_estate}
@attribute age {le_30d2,from_30d2_le_41d4,from_41d4_le_52d6,gt_52d6}
@attribute other_payment_plans {none,bank,stores}
@attribute housing {rent,own,for_free}
@attribute existing_credits {le_1d6,from_1d6_le_2d2,gt_2d2}
@attribute job {unemp_or_unskilled_non_res,unskilled_resident,skilled,high_qualif_or_self_emp_or_mgmt}
@attribute num_dependents {le_1d2,gt_1d2}
@attribute own_telephone {none,yes}
@attribute foreign_worker {yes,no}
@attribute class {good,bad}

@data
ge_200,le_17d6,existing_paid,radio_or_tv,le_38848d8,no_known_savings,ge_7,from_1d6_le_2d2,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
ge_200,le_17d6,delayed_previously,new_car,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,female_div_or_dep_or_mar,none,from_1d6_le_2d2,car,from_30d2_le_41d4,stores,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
no_checking,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,from_1_lt_4,le_1d6,male_mar_or_wid,none,from_1d6_le_2d2,life_insurance,le_30d2,none,rent,le_1d6,skilled,le_1d2,none,yes,good
lt_0,from_17d6_le_31d2,existing_paid,furniture_or_equipment,le_38848d8,lt_100,unemployed,gt_2d8,male_single,none,le_1d6,car,le_30d2,none,own,le_1d6,unemp_or_unskilled_non_res,le_1d2,none,yes,bad
no_checking,le_17d6,existing_paid,business,le_38848d8,lt_100,from_4_lt_7,from_1d6_le_2d2,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,used_car,le_38848d8,lt_100,from_4_lt_7,gt_2d8,male_single,none,le_1d6,car,le_30d2,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
lt_0,from_17d6_le_31d2,existing_paid,furniture_or_equipment,le_38848d8,lt_100,lt_1,le_1d6,female_div_or_dep_or_mar,none,gt_2d8,car,le_30d2,none,rent,le_1d6,skilled,le_1d2,none,yes,good
lt_0,gt_31d2,existing_paid,furniture_or_equipment,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,from_1d6_le_2d2,car,from_41d4_le_52d6,none,own,le_1d6,skilled,gt_1d2,none,yes,bad
from_0_lt_200,from_17d6_le_31d2,existing_paid,furniture_or_equipment,le_38848d8,lt_100,from_4_lt_7,from_1d6_le_2d2,female_div_or_dep_or_mar,none,gt_2d8,real_estate,from_30d2_le_41d4,none,rent,le_1d6,skilled,le_1d2,none,yes,good
no_checking,gt_31d2,existing_paid,new_car,le_38848d8,no_known_savings,from_1_lt_4,gt_2d8,male_single,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,radio_or_tv,from_38848d8_le_7519d6,lt_100,ge_7,gt_2d8,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
no_checking,le_17d6,critical_or_other_existing_credit,furniture_or_equipment,le_38848d8,lt_100,lt_1,le_1d6,female_div_or_dep_or_mar,none,gt_2d8,real_estate,le_30d2,none,rent,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,gt_31d2,critical_or_other_existing_credit,new_car,from_11154d4_le_14789d2,no_known_savings,ge_7,from_1d6_le_2d2,male_single,none,gt_2d8,no_known_property,gt_52d6,bank,for_free,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
from_0_lt_200,gt_31d2,all_paid,other,from_11154d4_le_14789d2,from_100_lt_500,ge_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,no_known_property,gt_52d6,bank,for_free,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
lt_0,gt_31d2,all_paid,business,from_7519d6_le_11154d4,lt_100,from_4_lt_7,from_1d6_le_2d2,female_div_or_dep_or_mar,guarantor,gt_2d8,car,from_30d2_le_41d4,none,rent,le_1d6,skilled,le_1d2,none,yes,bad
no_checking,from_17d6_le_31d2,delayed_previously,radio_or_tv,le_38848d8,lt_100,unemployed,from_1d6_le_2d2,male_mar_or_wid,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,le_17d6,delayed_previously,radio_or_tv,le_38848d8,no_known_savings,ge_7,gt_2d8,male_single,none,gt_2d8,no_known_property,from_30d2_le_41d4,none,for_free,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,gt_31d2,existing_paid,new_car,from_11154d4_le_14789d2,lt_100,ge_7,gt_2d8,male_single,none,from_1d6_le_2d2,no_known_property,gt_52d6,none,for_free,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
no_checking,le_17d6,critical_or_other_existing_credit,new_car,le_38848d8,from_100_lt_500,from_1_lt_4,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,car,from_41d4_le_52d6,none,own,from_1d6_le_2d2,unskilled_resident,le_1d2,none,yes,good
lt_0,from_17d6_le_31d2,existing_paid,furniture_or_equipment,le_38848d8,no_known_savings,from_4_lt_7,gt_2d8,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,good
from_0_lt_200,from_17d6_le_31d2,existing_paid,used_car,from_11154d4_le_14789d2,lt_100,unemployed,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,no_known_property,from_30d2_le_41d4,none,for_free,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
no_checking,from_17d6_le_31d2,existing_paid,new_car,le_38848d8,no_known_savings,from_4_lt_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,life_insurance,le_30d2,none,rent,le_1d6,skilled,le_1d2,none,yes,good
ge_200,le_17d6,existing_paid,new_car,le_38848d8,lt_100,lt_1,gt_2d8,male_single,none,le_1d6,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,delayed_previously,business,from_38848d8_le_7519d6,from_100_lt_500,from_1_lt_4,from_1d6_le_2d2,male_single,none,from_1d6_le_2d2,life_insurance,le_30d2,none,own,from_1d6_le_2d2,unskilled_resident,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,radio_or_tv,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,female_div_or_dep_or_mar,none,le_1d6,car,le_30d2,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,radio_or_tv,le_38848d8,no_known_savings,lt_1,gt_2d8,female_div_or_dep_or_mar,none,from_1d6_le_2d2,real_estate,le_30d2,none,rent,le_1d6,skilled,le_1d2,yes,yes,good
from_0_lt_200,from_17d6_le_31d2,critical_or_other_existing_credit,furniture_or_equipment,from_38848d8_le_7519d6,lt_100,unemployed,gt_2d8,male_single,none,gt_2d8,life_insurance,from_30d2_le_41d4,stores,own,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
from_0_lt_200,le_17d6,critical_or_other_existing_credit,business,le_38848d8,from_500_lt_1000,from_1_lt_4,from_1d6_le_2d2,male_single,none,gt_2d8,car,le_30d2,bank,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,le_17d6,existing_paid,business,le_38848d8,lt_100,from_4_lt_7,gt_2d8,female_div_or_dep_or_mar,none,from_1d6_le_2d2,car,le_30d2,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,new_car,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,male_mar_or_wid,none,from_1d6_le_2d2,life_insurance,le_30d2,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
from_0_lt_200,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,ge_1000,lt_1,le_1d6,female_div_or_dep_or_mar,none,gt_2d8,real_estate,le_30d2,none,rent,le_1d6,unskilled_resident,le_1d2,none,yes,good
lt_0,gt_31d2,existing_paid,new_car,le_38848d8,lt_100,from_4_lt_7,from_1d6_le_2d2,male_single,none,gt_2d8,no_known_property,from_30d2_le_41d4,bank,for_free,le_1d6,high_qualif_or_self_emp_or_mgmt,gt_1d2,yes,yes,good
lt_0,le_17d6,critical_or_other_existing_credit,radio_or_tv,le_38848d8,lt_100,from_4_lt_7,le_1d6,female_div_or_dep_or_mar,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,le_17d6,critical_or_other_existing_credit,furniture_or_equipment,le_38848d8,lt_100,unemployed,from_1d6_le_2d2,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
from_0_lt_200,gt_31d2,delayed_previously,education,from_11154d4_le_14789d2,from_100_lt_500,from_4_lt_7,from_1d6_le_2d2,male_single,none,gt_2d8,no_known_property,from_30d2_le_41d4,none,rent,le_1d6,skilled,le_1d2,yes,yes,good
lt_0,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,unemployed,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,no_known_property,gt_52d6,none,for_free,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
lt_0,gt_31d2,critical_or_other_existing_credit,furniture_or_equipment,le_38848d8,lt_100,from_1_lt_4,gt_2d8,male_mar_or_wid,none,from_1d6_le_2d2,life_insurance,from_41d4_le_52d6,none,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
from_0_lt_200,le_17d6,existing_paid,new_car,le_38848d8,lt_100,ge_7,le_1d6,male_div_or_sep,none,le_1d6,real_estate,from_41d4_le_52d6,none,rent,from_1d6_le_2d2,skilled,le_1d2,none,yes,bad
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,radio_or_tv,le_38848d8,ge_1000,from_1_lt_4,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,real_estate,from_41d4_le_52d6,none,own,from_1d6_le_2d2,unskilled_resident,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,radio_or_tv,le_38848d8,lt_100,lt_1,gt_2d8,male_mar_or_wid,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,good
from_0_lt_200,from_17d6_le_31d2,critical_or_other_existing_credit,business,le_38848d8,no_known_savings,from_1_lt_4,gt_2d8,male_mar_or_wid,none,gt_2d8,real_estate,le_30d2,bank,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,delayed_previously,business,from_7519d6_le_11154d4,lt_100,lt_1,from_1d6_le_2d2,male_single,none,from_1d6_le_2d2,car,le_30d2,bank,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,bad
no_checking,le_17d6,delayed_previously,new_car,le_38848d8,lt_100,from_1_lt_4,gt_2d8,male_single,none,from_1d6_le_2d2,car,le_30d2,none,own,from_1d6_le_2d2,unskilled_resident,le_1d2,none,yes,good
from_0_lt_200,from_17d6_le_31d2,delayed_previously,new_car,le_38848d8,no_known_savings,ge_7,gt_2d8,male_single,none,gt_2d8,car,from_41d4_le_52d6,none,own,le_1d6,skilled,gt_1d2,none,yes,good
from_0_lt_200,from_17d6_le_31d2,existing_paid,radio_or_tv,le_38848d8,lt_100,lt_1,le_1d6,male_mar_or_wid,none,le_1d6,life_insurance,le_30d2,none,own,le_1d6,skilled,le_1d2,yes,yes,bad
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,used_car,le_38848d8,no_known_savings,from_4_lt_7,gt_2d8,male_single,none,gt_2d8,car,from_41d4_le_52d6,none,own,from_1d6_le_2d2,skilled,gt_1d2,yes,yes,good
lt_0,le_17d6,existing_paid,radio_or_tv,le_38848d8,lt_100,lt_1,gt_2d8,male_mar_or_wid,none,from_1d6_le_2d2,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,none,no,good
no_checking,from_17d6_le_31d2,existing_paid,radio_or_tv,le_38848d8,from_500_lt_1000,ge_7,gt_2d8,male_div_or_sep,none,from_1d6_le_2d2,car,le_30d2,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
ge_200,le_17d6,critical_or_other_existing_credit,new_car,le_38848d8,from_500_lt_1000,from_4_lt_7,gt_2d8,male_mar_or_wid,none,from_1d6_le_2d2,real_estate,le_30d2,none,own,gt_2d2,skilled,le_1d2,yes,yes,bad
from_0_lt_200,from_17d6_le_31d2,existing_paid,radio_or_tv,le_38848d8,lt_100,ge_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,car,le_30d2,none,own,le_1d6,skilled,le_1d2,yes,yes,good
no_checking,gt_31d2,critical_or_other_existing_credit,used_car,from_38848d8_le_7519d6,lt_100,from_4_lt_7,gt_2d8,male_single,none,from_1d6_le_2d2,car,from_30d2_le_41d4,none,own,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
no_checking,le_17d6,critical_or_other_existing_credit,business,le_38848d8,lt_100,unemployed,gt_2d8,male_single,none,from_1d6_le_2d2,car,from_41d4_le_52d6,stores,own,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
no_checking,le_17d6,existing_paid,new_car,le_38848d8,from_500_lt_1000,from_1_lt_4,gt_2d8,male_single,none,from_1d6_le_2d2,no_known_property,from_30d2_le_41d4,none,rent,le_1d6,unskilled_resident,gt_1d2,none,no,good
lt_0,from_17d6_le_31d2,existing_paid,new_car,le_38848d8,no_known_savings,from_1_lt_4,gt_2d8,female_div_or_dep_or_mar,none,from_1d6_le_2d2,life_insurance,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,bad
no_checking,gt_31d2,critical_or_other_existing_credit,used_car,from_38848d8_le_7519d6,lt_100,ge_7,from_1d6_le_2d2,male_single,none,from_1d6_le_2d2,life_insurance,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,gt_1d2,yes,yes,good
lt_0,le_17d6,existing_paid,new_car,le_38848d8,lt_100,lt_1,gt_2d8,male_single,none,le_1d6,real_estate,from_30d2_le_41d4,none,own,le_1d6,unskilled_resident,gt_1d2,none,yes,bad
lt_0,from_17d6_le_31d2,delayed_previously,education,from_7519d6_le_11154d4,no_known_savings,from_1_lt_4,le_1d6,female_div_or_dep_or_mar,none,from_1d6_le_2d2,car,le_30d2,none,rent,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
no_checking,from_17d6_le_31d2,existing_paid,new_car,le_38848d8,from_500_lt_1000,from_4_lt_7,le_1d6,female_div_or_dep_or_mar,none,from_1d6_le_2d2,car,from_30d2_le_41d4,bank,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
from_0_lt_200,from_17d6_le_31d2,existing_paid,new_car,le_38848d8,no_known_savings,from_1_lt_4,gt_2d8,female_div_or_dep_or_mar,none,from_1d6_le_2d2,life_insurance,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,bad
no_checking,le_17d6,existing_paid,new_car,le_38848d8,ge_1000,from_4_lt_7,from_1d6_le_2d2,female_div_or_dep_or_mar,none,gt_2d8,car,le_30d2,none,rent,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,le_17d6,existing_paid,used_car,le_38848d8,no_known_savings,from_1_lt_4,gt_2d8,male_single,none,from_1d6_le_2d2,car,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,le_17d6,critical_or_other_existing_credit,new_car,le_38848d8,lt_100,from_4_lt_7,from_1d6_le_2d2,male_single,none,gt_2d8,real_estate,from_41d4_le_52d6,none,own,from_1d6_le_2d2,unskilled_resident,gt_1d2,none,yes,good
no_checking,from_17d6_le_31d2,delayed_previously,furniture_or_equipment,le_38848d8,from_100_lt_500,from_4_lt_7,gt_2d8,male_single,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
from_0_lt_200,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,no_known_savings,ge_7,le_1d6,female_div_or_dep_or_mar,none,from_1d6_le_2d2,life_insurance,le_30d2,bank,own,le_1d6,skilled,le_1d2,yes,yes,bad
from_0_lt_200,from_17d6_le_31d2,existing_paid,used_car,le_38848d8,lt_100,from_1_lt_4,le_1d6,male_mar_or_wid,none,gt_2d8,car,le_30d2,none,rent,le_1d6,skilled,le_1d2,yes,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,radio_or_tv,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,from_1d6_le_2d2,car,le_30d2,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,radio_or_tv,le_38848d8,ge_1000,from_1_lt_4,gt_2d8,male_single,none,gt_2d8,real_estate,from_41d4_le_52d6,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,ge_7,le_1d6,male_single,none,gt_2d8,car,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
lt_0,from_17d6_le_31d2,critical_or_other_existing_credit,repairs,le_38848d8,lt_100,unemployed,from_1d6_le_2d2,female_div_or_dep_or_mar,none,gt_2d8,no_known_property,gt_52d6,none,for_free,gt_2d2,unemp_or_unskilled_non_res,gt_1d2,none,yes,bad
no_checking,le_17d6,existing_paid,business,le_38848d8,lt_100,from_4_lt_7,le_1d6,male_single,none,gt_2d8,real_estate,gt_52d6,none,own,le_1d6,unskilled_resident,le_1d2,none,yes,good
from_0_lt_200,from_17d6_le_31d2,existing_paid,other,from_11154d4_le_14789d2,lt_100,from_1_lt_4,from_1d6_le_2d2,male_single,co_applicant,gt_2d8,car,le_30d2,bank,own,from_1d6_le_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
lt_0,le_17d6,critical_or_other_existing_credit,furniture_or_equipment,le_38848d8,lt_100,unemployed,gt_2d8,male_single,none,gt_2d8,no_known_property,from_30d2_le_41d4,none,for_free,gt_2d2,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,repairs,le_38848d8,lt_100,from_1_lt_4,gt_2d8,male_div_or_sep,none,from_1d6_le_2d2,real_estate,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
lt_0,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,from_1_lt_4,gt_2d8,male_single,none,from_1d6_le_2d2,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,le_17d6,existing_paid,radio_or_tv,le_38848d8,no_known_savings,from_1_lt_4,from_1d6_le_2d2,male_mar_or_wid,none,le_1d6,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,yes,yes,bad
no_checking,le_17d6,existing_paid,repairs,le_38848d8,from_500_lt_1000,from_4_lt_7,from_1d6_le_2d2,male_mar_or_wid,none,gt_2d8,real_estate,le_30d2,none,rent,le_1d6,unskilled_resident,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,critical_or_other_existing_credit,new_car,le_38848d8,ge_1000,ge_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
lt_0,gt_31d2,critical_or_other_existing_credit,repairs,le_38848d8,lt_100,unemployed,gt_2d8,male_single,co_applicant,gt_2d8,car,gt_52d6,none,own,from_1d6_le_2d2,unemp_or_unskilled_non_res,le_1d2,none,yes,good
ge_200,le_17d6,all_paid,business,le_38848d8,lt_100,lt_1,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,real_estate,le_30d2,none,own,le_1d6,unemp_or_unskilled_non_res,le_1d2,none,yes,bad
no_checking,le_17d6,existing_paid,new_car,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
lt_0,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,female_div_or_dep_or_mar,co_applicant,gt_2d8,life_insurance,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,from_17d6_le_31d2,delayed_previously,other,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,male_single,none,gt_2d8,car,le_30d2,bank,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
no_checking,le_17d6,existing_paid,education,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,gt_2d8,car,from_30d2_le_41d4,bank,own,le_1d6,unskilled_resident,gt_1d2,none,yes,bad
from_0_lt_200,gt_31d2,critical_or_other_existing_credit,furniture_or_equipment,from_38848d8_le_7519d6,lt_100,from_1_lt_4,from_1d6_le_2d2,female_div_or_dep_or_mar,none,gt_2d8,car,le_30d2,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,bad
no_checking,le_17d6,critical_or_other_existing_credit,education,le_38848d8,no_known_savings,ge_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,life_insurance,from_30d2_le_41d4,none,rent,from_1d6_le_2d2,unskilled_resident,le_1d2,none,yes,good
lt_0,gt_31d2,existing_paid,new_car,le_38848d8,lt_100,lt_1,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,bad
from_0_lt_200,le_17d6,existing_paid,radio_or_tv,le_38848d8,lt_100,from_1_lt_4,from_1d6_le_2d2,male_single,guarantor,from_1d6_le_2d2,real_estate,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,good
ge_200,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,no_known_savings,ge_7,gt_2d8,female_div_or_dep_or_mar,none,gt_2d8,real_estate,gt_52d6,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
from_0_lt_200,le_17d6,delayed_previously,repairs,le_38848d8,ge_1000,from_1_lt_4,gt_2d8,male_mar_or_wid,none,gt_2d8,life_insurance,gt_52d6,stores,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,bad
no_checking,gt_31d2,critical_or_other_existing_credit,used_car,from_7519d6_le_11154d4,no_known_savings,from_1_lt_4,gt_2d8,male_single,none,from_1d6_le_2d2,car,le_30d2,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
no_checking,le_17d6,existing_paid,radio_or_tv,le_38848d8,lt_100,from_1_lt_4,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,le_17d6,no_credits_or_all_paid,furniture_or_equipment,le_38848d8,lt_100,ge_7,from_1d6_le_2d2,male_single,none,gt_2d8,life_insurance,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,used_car,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,gt_2d8,car,from_30d2_le_41d4,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
lt_0,from_17d6_le_31d2,existing_paid,new_car,from_38848d8_le_7519d6,lt_100,from_4_lt_7,from_1d6_le_2d2,male_single,co_applicant,gt_2d8,life_insurance,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,bad
no_checking,from_17d6_le_31d2,existing_paid,used_car,le_38848d8,lt_100,lt_1,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,no_known_property,le_30d2,none,own,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,yes,yes,good
lt_0,le_17d6,critical_or_other_existing_credit,new_car,from_38848d8_le_7519d6,lt_100,from_1_lt_4,from_1d6_le_2d2,male_single,none,from_1d6_le_2d2,real_estate,from_30d2_le_41d4,none,rent,from_1d6_le_2d2,skilled,gt_1d2,none,yes,good
lt_0,le_17d6,existing_paid,used_car,le_38848d8,lt_100,ge_7,gt_2d8,male_single,none,gt_2d8,no_known_property,from_30d2_le_41d4,none,for_free,le_1d6,skilled,le_1d2,yes,yes,bad
lt_0,le_17d6,existing_paid,domestic_appliance,le_38848d8,lt_100,lt_1,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,real_estate,le_30d2,none,own,le_1d6,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,radio_or_tv,from_38848d8_le_7519d6,lt_100,lt_1,gt_2d8,male_single,none,from_1d6_le_2d2,car,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,yes,yes,good
lt_0,gt_31d2,existing_paid,furniture_or_equipment,le_38848d8,lt_100,from_1_lt_4,le_1d6,male_single,guarantor,from_1d6_le_2d2,life_insurance,from_30d2_le_41d4,none,own,le_1d6,skilled,gt_1d2,none,yes,good
lt_0,le_17d6,existing_paid,new_car,le_38848d8,lt_100,lt_1,from_1d6_le_2d2,male_single,none,gt_2d8,real_estate,from_30d2_le_41d4,none,own,le_1d6,skilled,le_1d2,none,yes,good
from_0_lt_200,le_17d6,existing_paid,furniture_or_equipment,le_38848d8,lt_100,lt_1,gt_2d8,female_div_or_dep_or_mar,none,le_1d6,real_estate,from_30d2_le_41d4,none,rent,le_1d6,high_qualif_or_self_emp_or_mgmt,le_1d2,none,yes,good
from_0_lt_200,le_17d6,existing_paid,retraining,le_38848d8,no_known_savings,ge_7,gt_2d8,male_single,none,gt_2d8,life_insurance,from_30d2_le_41d4,none,own,from_1d6_le_2d2,skilled,le_1d2,none,yes,good
no_checking,from_17d6_le_31d2,existing_paid,business,le_38848d8,lt_100,from_4_lt_7,gt_2d8,male_single,none,le_1d6,car,from_30d2_le_41d4,stores,own,from_1d6_le_2d2,skilled,le_1d2,yes,yes,good
lt_0,from_17d6_le_31d2,existing_paid,used_car,le_38848d8,lt_100,from_1_lt_4,gt_2d8,male_single,guarantor,gt_2d8,no_known_property,gt_52d6,bank,own,le_1d6,skilled,gt_1d2,yes,yes,good
